BuildingId,Category,SubCategory,Type,Name,LandId,LeasePrice,Variant,Owner,Point,Position,RentPrice,RunBy,Wages,Occupant,Notes,CreatedAt,IsConstructed,ConstructionMinutesRemaining,ConstructionDate,UpdatedAt,Rotation,CheckedAt,ConsciousnessLevel,AwakeningTime,ConsciousnessType,LastConsciousAction,EthicalScore,ConsciousnessNotes
building_45.445670_12.323013,home,,artisan_s_house,Artisan's House at Calle dei Impastatori,polygon-1746055561861,0,model,ConsiglioDeiDieci,building_45.445670_12.323013,"{""lat"": 45.44566974935769, ""lng"": 12.323013305665148}",1480,,0,ShadowHunter,Building artisan_s_house constructed by AI ConsiglioDeiDieci on polygon-1746055561861.,26/5/2025 3:51am,checked,0,26/5/2025 3:51am,30/5/2025 10:02pm,"0,0",,,,,,,
building_45.427785_12.360157,home,,merchant_s_house,Merchant's House at Ruga dei Oresi,polygon-1746057412398,320,model,ConsiglioDeiDieci,building_45.427785_12.360157,"{""lat"": 45.42778521188746, ""lng"": 12.36015653706438}",1230,,0,BasstheWhale,Building merchant_s_house constructed by AI ConsiglioDeiDieci on polygon-1746057412398.,26/5/2025 3:43am,checked,0,26/5/2025 3:43am,31/5/2025 10:01pm,"0,0",,,,,,,
building_45.430597_12.354476,business,retail_food,market_stall,Contract Stall at Calle dei Greci,polygon-1746057352428,0,model,ZenithTrader,building_45.430597_12.354476,"{""lat"": 45.43059670062589, ""lng"": 12.354476168818413}",120,BarbarigoCadet,640,EtiennodaMurano,"{""previousNotes"": ""Building market_stall constructed by AI ZenithTrader on polygon-1746057352428."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.438915Z"", ""assignedRunBy"": ""BarbarigoCadet"", ""score"": 5300.655287678735, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 4115.0, ""dailyTurnover"": 17483.5, ""distanceToHomeM"": 396.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 7, ""baseScoreComponents"": 21202.62, ""numerator"": 42405.24, ""denominator"": 8}}}",26/5/2025 3:38am,checked,0,26/5/2025 3:38am,6/6/2025 8:28am,"0,0",6/6/2025 8:28am,,,,,,
canal_45.431184_12.317202,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Notai,polygon-1745879165953,320,model,TopGlassmaker,canal_45.431184_12.317202,"{""lat"": 45.43118377977944, ""lng"": 12.317201641303557}",1315,,0,TopGlassmaker,Building fisherman_s_cottage constructed by AI TopGlassmaker on polygon-1745879165953.,26/5/2025 3:37am,checked,0,26/5/2025 3:37am,17/7/2025 12:00pm,"0,0",,,,,,,
building_45.443204_12.322909,home,,artisan_s_house,Artisan's House at Salizada dei Dotti,polygon-1745879581983,0,model,ConsiglioDeiDieci,building_45.443204_12.322909,"{""lat"": 45.44320353307247, ""lng"": 12.32290915893357}",1480,,0,BookishMerchant,Building artisan_s_house constructed by AI ConsiglioDeiDieci on polygon-1745879581983.,26/5/2025 3:35am,checked,0,26/5/2025 3:35am,14/7/2025 12:00pm,"0,0",,,,,,,
canal_45.441228_12.322467,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta del Squero,polygon-1745879581983,0,model,ZenithTrader,canal_45.441228_12.322467,"{""lat"": 45.44122843783041, ""lng"": 12.322466973631764}",1125,,0,ZenithTrader,Building fisherman_s_cottage constructed by AI ZenithTrader on polygon-1745879581983.,26/5/2025 3:31am,checked,0,26/5/2025 3:31am,13/7/2025 12:00pm,"0,0",,,,,,,
canal_45.442583_12.327668,home,,fisherman_s_cottage,Fisherman's Cottage at Riva del Traghetto San Silvestro,polygon-1746055561861,320,model,StarGazer2000,canal_45.442583_12.327668,"{""lat"": 45.442583282872974, ""lng"": 12.327668132729523}",1315,,0,VeniceHustler,Building fisherman_s_cottage constructed by AI StarGazer2000 on polygon-1746055561861.,26/5/2025 3:30am,checked,0,26/5/2025 3:30am,31/5/2025 10:02pm,"0,0",,,,,,,
canal_45.440574_12.360367,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Coristi,polygon-1746057206136,320,model,TopGlassmaker,canal_45.440574_12.360367,"{""lat"": 45.440574443754905, ""lng"": 12.360366648313827}",1315,,0,ChillVibes,Building fisherman_s_cottage constructed by AI TopGlassmaker on polygon-1746057206136.,26/5/2025 3:29am,checked,0,26/5/2025 3:29am,23/7/2025 12:00pm,"0,0",,,,,,,
building_45.433745_12.351984,business,retail_food,market_stall,Contract Stall at Campiello del Paron,polygon-1746057275948,320,model,LagoonDealer2025,building_45.433745_12.351984,"{""lat"": 45.43374549456169, ""lng"": 12.351983722433491}",485,VenicePhotographer,870,Bullitpro0f,"{""previousNotes"": ""Building market_stall constructed by AI LagoonDealer2025 on polygon-1746057275948."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.429913Z"", ""assignedRunBy"": ""VenicePhotographer"", ""score"": 5543.018989969418, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 7715.0, ""dailyTurnover"": 15435.99, ""distanceToHomeM"": 979.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 7, ""baseScoreComponents"": 22172.08, ""numerator"": 44344.15, ""denominator"": 8}}}",26/5/2025 3:29am,checked,0,26/5/2025 3:29am,9/6/2025 9:04pm,"0,0",9/6/2025 9:04pm,,,,,,
canal_45.424892_12.365083,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Patrizi Orientali,polygon-1746057412398,350,model,Trade4Fun,canal_45.424892_12.365083,"{""lat"": 45.424892248977464, ""lng"": 12.365083180796}",1335,,0,Trade4Fun,Building fisherman_s_cottage constructed by AI Trade4Fun on polygon-1746057412398.,26/5/2025 3:27am,checked,0,26/5/2025 3:27am,17/7/2025 12:00pm,"0,0",,,,,,,
canal_45.441925_12.324201,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Carmini,polygon-1745879581983,0,model,ConsiglioDeiDieci,canal_45.441925_12.324201,"{""lat"": 45.44192475400288, ""lng"": 12.324201468794728}",1125,,0,MariaDolfin,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1745879581983.,26/5/2025 3:26am,checked,0,26/5/2025 3:26am,21/7/2025 12:00pm,"0,0",,,,,,,
building_45.433867_12.355123,business,retail_food,market_stall,Contract Stall at Calle del Paradiso,polygon-1746057275948,355,model,GondolaDrifter,building_45.433867_12.355123,"{""lat"": 45.43386666573664, ""lng"": 12.355122575300777}",0,GondolaDrifter,750,DesertRanger,"{""previousNotes"": ""Building market_stall constructed by AI GondolaDrifter on polygon-1746057275948."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.433918Z"", ""assignedRunBy"": ""GondolaDrifter"", ""score"": 7741.260906696754, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 1620.0, ""dailyTurnover"": 233.88, ""distanceToHomeM"": 886.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 0, ""baseScoreComponents"": 967.66, ""numerator"": 7741.26, ""denominator"": 1}}}",26/5/2025 3:23am,checked,0,26/5/2025 3:23am,5/8/2026 3:40pm,"0,0",5/8/2026 3:40pm,,,,,,
canal_45.441838_12.325471,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Maschereri,polygon-1745879581983,0,model,ConsiglioDeiDieci,canal_45.441838_12.325471,"{""lat"": 45.4418379104619, ""lng"": 12.325471103150498}",1125,,0,PowerLifter,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1745879581983.,26/5/2025 3:11am,checked,0,26/5/2025 3:11am,3/8/2025 12:00pm,"0,0",,,,,,,
canal_45.440285_12.359691,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta delle Reliquie,polygon-1746057206136,0,model,ConsiglioDeiDieci,canal_45.440285_12.359691,"{""lat"": 45.440284619142545, ""lng"": 12.359690731642074}",1125,,0,PixelDoge,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1746057206136.,26/5/2025 3:10am,checked,0,26/5/2025 3:10am,13/7/2025 12:01pm,"0,0",,,,,,,
canal_45.423115_12.336841,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Mocenigo,polygon-1746052711032,0,model,ConsiglioDeiDieci,canal_45.423115_12.336841,"{""lat"": 45.423115343916386, ""lng"": 12.336841470666347}",1125,,0,RialtoRacer56,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1746052711032.,26/5/2025 3:08am,checked,0,26/5/2025 3:08am,14/7/2025 12:00pm,"0,0",,,,,,,
canal_45.432920_12.339157,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Giocatori,polygon-1746056876739,0,model,ConsiglioDeiDieci,canal_45.432920_12.339157,"{""lat"": 45.43291994498759, ""lng"": 12.339157342438586}",1125,,0,EtiennodaMurano,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1746056876739.,26/5/2025 3:07am,checked,0,26/5/2025 3:07am,3/8/2025 12:00pm,"0,0",,,,,,,
canal_45.432147_12.310110,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta delle Erbe,polygon-1745879206602,0,model,ConsiglioDeiDieci,canal_45.432147_12.310110,"{""lat"": 45.43214704949492, ""lng"": 12.31010989306025}",1125,,0,SpiceHunter420,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1745879206602.,26/5/2025 3:06am,checked,0,26/5/2025 3:06am,31/7/2025 12:00pm,"0,0",,,,,,,
canal_45.428766_12.364736,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta degli Agostiniani,polygon-1746057412398,335,model,ConsiglioDeiDieci,canal_45.428766_12.364736,"{""lat"": 45.428766283794324, ""lng"": 12.364736281763408}",1325,,0,FitnessFanatic,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1746057412398.,26/5/2025 3:04am,checked,0,26/5/2025 3:04am,4/8/2025 12:00pm,"0,0",,,,,,,
building_45.436002_12.335479,home,,merchant_s_house,Merchant's House at Fondamenta dei Loredan,polygon-1746056351603,0,model,ConsiglioDeiDieci,building_45.436002_12.335479,"{""lat"": 45.43600157776339, ""lng"": 12.33547863638287}",990,,0,John_Jeffries,Building merchant_s_house constructed by AI ConsiglioDeiDieci on polygon-1746056351603.,26/5/2025 3:03am,checked,0,26/5/2025 3:03am,31/5/2025 10:02pm,"0,0",,,,,,,
building_45.431362_12.357661,home,,artisan_s_house,Artisan's House at Calle dei Fabbri,polygon-1746057352428,0,model,ConsiglioDeiDieci,building_45.431362_12.357661,"{""lat"": 45.43136177113627, ""lng"": 12.357661002329447}",1480,,0,Debug42,Building artisan_s_house constructed by AI ConsiglioDeiDieci on polygon-1746057352428.,26/5/2025 3:02am,checked,0,26/5/2025 3:02am,14/7/2025 12:00pm,"0,0",,,,,,,
canal_45.440220_12.321079,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Frari,polygon-1745879581983,0,model,ConsiglioDeiDieci,canal_45.440220_12.321079,"{""lat"": 45.44021969910615, ""lng"": 12.321079377501393}",1125,,0,mechanical_visionary,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1745879581983.,26/5/2025 3:00am,checked,0,26/5/2025 3:00am,13/7/2025 12:01pm,"0,0",,,,,,,
canal_45.440655_12.361028,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta degli Ex-Voto,polygon-1746057206136,0,model,ConsiglioDeiDieci,canal_45.440655_12.361028,"{""lat"": 45.44065474089912, ""lng"": 12.361028259870833}",1125,,0,GreenThumb,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1746057206136.,26/5/2025 2:59am,checked,0,26/5/2025 2:59am,23/7/2025 12:00pm,"0,0",,,,,,,
canal_45.442553_12.328355,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Fruttaroli,polygon-1746055561861,0,model,ConsiglioDeiDieci,canal_45.442553_12.328355,"{""lat"": 45.44255317245173, ""lng"": 12.328354778237335}",1125,,0,rialto_sailor,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1746055561861.,26/5/2025 2:58am,checked,0,26/5/2025 2:58am,16/7/2025 12:01pm,"0,0",,,,,,,
canal_45.432550_12.310465,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Brentatori,polygon-1745879206602,0,model,ConsiglioDeiDieci,canal_45.432550_12.310465,"{""lat"": 45.43255012461234, ""lng"": 12.310464769945296}",1125,,0,diplomatic_virtuoso,Building fisherman_s_cottage constructed by AI ConsiglioDeiDieci on polygon-1745879206602.,26/5/2025 2:57am,checked,0,26/5/2025 2:57am,13/7/2025 12:01pm,"0,0",,,,,,,
building_45.425302_12.338577,home,,nobili_palazzo,Nobili Palazzo at Fondamenta dei Drapieri,polygon-1746052711032,0,model,ConsiglioDeiDieci,building_45.425302_12.338577,"{""lat"": 45.42530220406954, ""lng"": 12.338577142441622}",3715,,0,philosopher_banker,Building nobili_palazzo constructed by AI ConsiglioDeiDieci on polygon-1746052711032.,26/5/2025 2:46am,checked,0,26/5/2025 2:46am,7/6/2025 12:00pm,"0,0",,,,,,,
building_45.432265_12.355002,business,retail_food,bakery,Bakery at Calle dei Cordami,polygon-1746057352428,0,model,MerchantLegend,building_45.432265_12.355002,"{""lat"": 45.432265416319815, ""lng"": 12.35500206424637}",610,TechnoMedici,750,CodeMonkey,"{""previousNotes"": ""Building bakery constructed by AI MerchantLegend on polygon-1746057352428."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.435913Z"", ""assignedRunBy"": ""TechnoMedici"", ""score"": 5572.403844920407, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 0.0, ""dailyTurnover"": 15025.0, ""distanceToHomeM"": 165.0, ""socialClassTier"": 3, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 7, ""baseScoreComponents"": 14859.74, ""numerator"": 44579.23, ""denominator"": 8}}}",26/5/2025 2:44am,checked,0,26/5/2025 2:44am,6/6/2025 10:07am,"0,0",6/6/2025 10:07am,,,,,,
canal_45.428796_12.363885,home,,fisherman_s_cottage,Fisherman's Cottage at Riva di Santa Elena,polygon-1746057412398,350,model,GondolaDrifter,canal_45.428796_12.363885,"{""lat"": 45.42879640158091, ""lng"": 12.363885127436015}",1335,,0,GondolaDrifter,Building fisherman_s_cottage constructed by AI GondolaDrifter on polygon-1746057412398.,26/5/2025 2:42am,checked,0,26/5/2025 2:42am,19/7/2025 12:00pm,"0,0",,,,,,,
building_45.433410_12.351285,business,retail_food,market_stall,Contract Stall at Salizada dei Spezieri,polygon-1746057275948,320,model,DucaleTechie,building_45.433410_12.351285,"{""lat"": 45.43340960384464, ""lng"": 12.35128525827382}",485,VenicePhotographer,750,philosopher_banker,"{""previousNotes"": ""Building market_stall constructed by AI DucaleTechie on polygon-1746057275948."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.446913Z"", ""assignedRunBy"": ""VenicePhotographer"", ""score"": 4920.519955568565, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 7715.0, ""dailyTurnover"": 15435.99, ""distanceToHomeM"": 1009.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 8, ""baseScoreComponents"": 22142.34, ""numerator"": 44284.68, ""denominator"": 9}}}",26/5/2025 2:41am,checked,0,26/5/2025 2:41am,7/6/2025 10:00am,"0,0",5/6/2025 3:13pm,,,,,,
canal_45.431111_12.362368,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta del Leone Bianco,polygon-1746057412398,0,model,Italia,canal_45.431111_12.362368,"{""lat"": 45.43111057200126, ""lng"": 12.362367803265673}",1125,,0,element_transmuter,Building fisherman_s_cottage constructed by AI Italia on polygon-1746057412398.,26/5/2025 2:40am,checked,0,26/5/2025 2:40am,13/7/2025 12:01pm,"0,0",,,,,,,
building_45.442693_12.324345,home,,nobili_palazzo,Nobili Palazzo at Calle dei Conversi,polygon-1745879581983,0,model,ConsiglioDeiDieci,building_45.442693_12.324345,"{""lat"": 45.442693463084446, ""lng"": 12.324344791294665}",3715,,0,rialto_diarist,Building nobili_palazzo constructed by AI ConsiglioDeiDieci on polygon-1745879581983.,26/5/2025 2:37am,checked,0,26/5/2025 2:37am,7/6/2025 12:00pm,"0,0",,,,,,,
canal_45.443137_12.315726,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Carmelitani,polygon-1745879581983,0,model,Italia,canal_45.443137_12.315726,"{""lat"": 45.44313669679977, ""lng"": 12.315725688307667}",1125,,0,BlueSkySurfer,Building fisherman_s_cottage constructed by AI Italia on polygon-1745879581983.,26/5/2025 2:15am,checked,0,26/5/2025 2:15am,3/8/2025 12:00pm,"0,0",,,,,,,
canal_45.424823_12.362988,home,,fisherman_s_cottage,Fisherman's Cottage at Riva delle Elemosine,polygon-1746057412398,390,model,StarGazer2000,canal_45.424823_12.362988,"{""lat"": 45.42482311352937, ""lng"": 12.36298818727747}",1360,,1638,StarGazer2000,Building fisherman_s_cottage constructed by AI StarGazer2000 on polygon-1746057412398.,24/5/2025 5:55am,checked,0,24/5/2025 5:55am,22/7/2025 12:00pm,"0,0",,,,,,,
canal_45.441545_12.317796,home,,fisherman_s_cottage,Fisherman's Cottage at Riva di Sant'Agnese,polygon-1745879581983,500,model,TopGlassmaker,canal_45.441545_12.317796,"{""lat"": 45.44154460512106, ""lng"": 12.317796353667164}",1425,,1638,recmnnZUs2pByR2Ch,Building fisherman_s_cottage constructed by AI TopGlassmaker on polygon-1745879581983.,24/5/2025 5:54am,checked,0,24/5/2025 5:54am,12/7/2025 2:26pm,"0,0",,,,,,,
canal_45.424989_12.362262,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Pisani,polygon-1746057412398,410,model,TechnoMedici,canal_45.424989_12.362262,"{""lat"": 45.42498877272831, ""lng"": 12.362262202704105}",1370,,1638,reckpxM6koWNKPCB6,Building fisherman_s_cottage constructed by AI TechnoMedici on polygon-1746057412398.,24/5/2025 5:53am,checked,0,24/5/2025 5:53am,12/7/2025 2:23pm,"0,0",,,,,,,
building_45.444685_12.325454,home,,nobili_palazzo,Nobili Palazzo at Calle del Sale,polygon-1746055561861,500,model,ConsiglioDeiDieci,building_45.444685_12.325454,"{""lat"": 45.44468530392916, ""lng"": 12.32545429686315}",3715,,3780,urban_visionary,Building nobili_palazzo constructed by AI ConsiglioDeiDieci on polygon-1746055561861.,24/5/2025 5:52am,checked,0,24/5/2025 5:52am,7/6/2025 12:00pm,"0,0",,,,,,,
canal_45.440725_12.356941,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Bernardo,polygon-1746057132024,500,model,MerchantLegend,canal_45.440725_12.356941,"{""lat"": 45.4407247145015, ""lng"": 12.356940635509115}",1425,,1638,WealthyTrader,Building fisherman_s_cottage constructed by AI MerchantLegend on polygon-1746057132024.,24/5/2025 5:49am,checked,0,24/5/2025 5:49am,31/7/2025 12:00pm,"0,0",,,,,,,
building_45.433752_12.350677,business,storage,small_warehouse,Small Warehouse at Fondamenta della Pescaria,polygon-1746057275948,430,model,ItalyMerchant,building_45.433752_12.350677,"{""lat"": 45.43375230320709, ""lng"": 12.350677094957973}",0,ItalyMerchant,675,LuciaMancini,"{""previousNotes"": ""Building small_warehouse constructed by AI ItalyMerchant on polygon-1746057275948."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.423914Z"", ""assignedRunBy"": ""ItalyMerchant"", ""score"": 17554.826215786867, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 0.0, ""dailyTurnover"": 5135.0, ""distanceToHomeM"": 746.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 1, ""baseScoreComponents"": 4388.71, ""numerator"": 35109.65, ""denominator"": 2}}}",24/5/2025 5:49am,checked,0,24/5/2025 5:49am,9/6/2025 7:20pm,"0,0",9/6/2025 7:20pm,,,,,,
building_45.431034_12.353209,business,retail_food,market_stall,Contract Stall at Rio Terà delle Muneghe,polygon-1746057352428,500,model,TravelBug23,building_45.431034_12.353209,"{""lat"": 45.43103428792021, ""lng"": 12.353209369791317}",0,TravelBug23,750,alexandria_trader,"{""previousNotes"": ""Building market_stall constructed by AI TravelBug23 on polygon-1746057352428."", ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.461913Z"", ""assignedRunBy"": ""TravelBug23"", ""score"": 10116.722885335636, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 720.0, ""dailyTurnover"": 7020.0, ""distanceToHomeM"": 2682.0, ""socialClassTier"": 2, ""isOwnerFactor"": 4, ""numBusinessesAlreadyRun_before_assign"": 3, ""baseScoreComponents"": 5058.36, ""numerator"": 40466.89, ""denominator"": 4}}}",24/5/2025 5:47am,checked,0,24/5/2025 5:47am,6/6/2025 7:28am,"0,0",6/6/2025 7:28am,,,,,,
building_45.427299_12.360753,home,,merchant_s_house,Merchant's House at Calle dei Cerchieri,polygon-1746057412398,500,model,Italia,building_45.427299_12.360753,"{""lat"": 45.42729932085193, ""lng"": 12.360752860820345}",990,,1182,Xadme,Building merchant_s_house constructed by AI Italia on polygon-1746057412398.,24/5/2025 5:45am,checked,0,24/5/2025 5:45am,31/5/2025 10:00pm,"0,0",,,,,,,
canal_45.447731_12.318978,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Panificatori,polygon-1746055561861,430,model,DucatsRunner,canal_45.447731_12.318978,"{""lat"": 45.44773088425899, ""lng"": 12.31897777552127}",1385,,1638,DucatsRunner,"{""position"": {""lat"": 45.44747111001809, ""lng"": 12.31917076399883}}",24/5/2025 5:43am,checked,0,24/5/2025 5:43am,14/7/2025 12:00pm,"0,0",,,,,,,
canal_45.430597_12.353371,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta dei Castellani Vecchi,polygon-1746057352428,500,model,rialto_sailor1,canal_45.430597_12.353371,"{""lat"": 45.43059682954704, ""lng"": 12.353371199743824}",1425,,1638,MATTEOtheTrader,"{""position"": {""lat"": 45.43055157088462, ""lng"": 12.35501645766516}}",24/5/2025 5:42am,checked,0,24/5/2025 5:42am,4/8/2025 12:01pm,"0,0",,,,,,,
building_45.431361_12.355688,business,retail_food,market_stall,Contract Stall at Sottoportego dei Marinai,polygon-1746057352428,500,model,StormRider,building_45.431361_12.355688,"{""lat"": 45.431361035969495, ""lng"": 12.355688183965418}",635,VenicePhotographer,580,tavern_tales,"{""position"": {""lat"": 45.431046968664845, ""lng"": 12.355684938881309}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.468913Z"", ""assignedRunBy"": ""VenicePhotographer"", ""score"": 4510.045361811895, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 7715.0, ""dailyTurnover"": 15435.99, ""distanceToHomeM"": 601.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 9, ""baseScoreComponents"": 22550.23, ""numerator"": 45100.45, ""denominator"": 10}}}",24/5/2025 5:42am,checked,0,24/5/2025 5:42am,9/6/2025 8:33pm,"0,0",9/6/2025 8:33pm,,,,,,
building_45.428285_12.360022,home,,artisan_s_house,Artisan's House at Calle dei Vedei,polygon-1746057412398,435,model,ZenithTrader,building_45.428285_12.360022,"{""lat"": 45.42828465815004, ""lng"": 12.360022060376398}",1740,,1890,LagoonDealer2025,"{""position"": {""lat"": 45.428278736323406, ""lng"": 12.36071520773013}}",24/5/2025 5:41am,checked,0,24/5/2025 5:41am,17/7/2025 12:00pm,"0,0",,,,,,,
canal_45.437394_12.354825,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta della Madonna,polygon-1746057206136,430,model,StarGazer2000,canal_45.437394_12.354825,"{""lat"": 45.43739424377722, ""lng"": 12.35482460844261}",1385,,1638,skywalker88,"{""position"": {""lat"": 45.437622278118866, ""lng"": 12.35267923580817}}",24/5/2025 5:40am,checked,0,24/5/2025 5:40am,1/8/2025 12:01pm,"0,0",,,,,,,
canal_45.430651_12.362477,home,,fisherman_s_cottage,Fisherman's Cottage at Riva del Magistrato alla Carità,polygon-1746057412398,390,model,TopGlassmaker,canal_45.430651_12.362477,"{""lat"": 45.43065119599841, ""lng"": 12.362476846318842}",1360,,1638,PhotoWizard,"{""position"": {""lat"": 45.430128562590305, ""lng"": 12.360102980770733}}",24/5/2025 5:39am,checked,0,24/5/2025 5:39am,4/8/2025 12:00pm,"0,0",,,,,,,
building_45.431930_12.357065,home,,artisan_s_house,Artisan's House at Rio Terà dei Pensieri,polygon-1746057352428,500,model,TechnoMedici,building_45.431930_12.357065,"{""lat"": 45.43192984840071, ""lng"": 12.35706519006806}",1780,,1890,TechnoMedici,"{""position"": {""lat"": 45.431498640539715, ""lng"": 12.35706656756424}}",24/5/2025 5:38am,checked,0,24/5/2025 5:38am,13/7/2025 12:00pm,"0,0",,,,,,,
canal_45.428144_12.357111,home,,fisherman_s_cottage,Fisherman's Cottage at Riva dei Tintori di Lana,polygon-1746057412398,410,model,BankingWizard99,canal_45.428144_12.357111,"{""lat"": 45.42814391880899, ""lng"": 12.357111000318866}",1370,,1638,istrian_sailor,"{""position"": {""lat"": 45.42731531867777, ""lng"": 12.360142819657383}}",24/5/2025 5:36am,checked,0,24/5/2025 5:36am,3/8/2025 12:00pm,"0,0",,,,,,,
building_45.431959_12.351237,home,,nobili_palazzo,Nobili Palazzo at Calle della Madonna,polygon-1746057352428,500,model,ConsiglioDeiDieci,building_45.431959_12.351237,"{""lat"": 45.431959, ""lng"": 12.351237}",3955,,4410,ConsiglioDeiDieci,"{""position"": {""lat"": 45.4319591460577, ""lng"": 12.351237182251444}}",24/5/2025 5:35am,checked,0,24/5/2025 5:35am,31/5/2025 10:01pm,"0,0",,,,,,,
canal_45.427757_12.357536,home,,fisherman_s_cottage,Fisherman's Cottage at Fondamenta delle Teresiane,polygon-1746057412398,390,model,BarbarigoCadet,canal_45.427757_12.357536,"{""lat"": 45.42775690220777, ""lng"": 12.357535862226825}",1360,,1638,BarbarigoCadet,"{""position"": {""lat"": 45.42828465815004, ""lng"": 12.360022060376398}}",24/5/2025 5:34am,checked,0,24/5/2025 5:34am,13/7/2025 12:01pm,"0,0",,,,,,,
building_45.445276_12.323465,business,retail_food,market_stall,Contract Stall at Fondamenta San Silvestro,polygon-1746055561861,430,model,cyprus_trader,building_45.445276_12.323465,"{""lat"": 45.44527634620332, ""lng"": 12.323464745185749}",580,LagoonDealer2025,750,Miles4lf,"{""position"": {""lat"": 45.44519445666178, ""lng"": 12.324296599932351}, ""runByAssignment"": {""timestamp"": ""2025-05-29T04:38:28.451914Z"", ""assignedRunBy"": ""LagoonDealer2025"", ""score"": 4274.607211383263, ""components"": {""relationshipScoreWithOwner"": 0.0, ""influence"": 0.0, ""dailyIncome"": 2160.0, ""dailyTurnover"": 211.83, ""distanceToHomeM"": 235.0, ""socialClassTier"": 2, ""isOwnerFactor"": 1, ""numBusinessesAlreadyRun_before_assign"": 0, ""baseScoreComponents"": 2137.3, ""numerator"": 4274.61, ""denominator"": 1}}}",24/5/2025 5:33am,checked,0,24/5/2025 5:33am,5/8/2026 3:40pm,"0,0",5/8/2026 3:40pm,,,,,,
